bin,left,right,data,expected
218,0.18000000000000013,0.18999999999999997,0.2355298048764675,0.10668325637499464
219,0.18999999999999997,0.20000000000000015,0.1740899571123165,0.07219049333291132
220,0.20000000000000015,0.20999999999999994,0.13640285877132333,0.04715609464166434
221,0.20999999999999994,0.22000000000000017,0.09651595542747045,0.029674372571380944
222,0.22000000000000017,0.23,0.0724645853142673,0.017950549748910163
223,0.23,0.24000000000000019,0.05170625616873731,0.010414673905788076
224,0.24000000000000019,0.25,0.038995421130327564,0.005781691161020363
225,0.25,0.26000000000000023,0.021737534753573918,0.0030635358001058375
226,0.26000000000000023,0.27,0.017046633622788857,0.0015453005862581352
227,0.27,0.28000000000000025,0.01127659406461776,0.0007399986458303503
228,0.28000000000000025,0.29000000000000004,0.005509953722777175,0.00033544633352420845
229,0.29000000000000004,0.30000000000000027,0.004895028966946967,0.0001435069536507671
230,0.30000000000000027,0.31000000000000005,0.0028701627024945893,5.775620227873837e-05
231,0.31000000000000005,0.31999999999999984,0.0009349432743589448,2.179462599896989e-05
232,0.31999999999999984,0.3300000000000001,0.0006852460253893632,7.684271394131516e-06
233,0.3300000000000001,0.3399999999999998,0.0002232159738408512,2.522089348928728e-06
234,0.3399999999999998,0.35000000000000003,0.0,7.676191990039938e-07
235,0.35000000000000003,0.3599999999999999,0.0002131696000995656,2.1577403701486475e-07
236,0.3599999999999999,0.37000000000000016,0.00020831726759355082,5.5779464660212064e-08
237,0.37000000000000016,0.3799999999999999,0.0,1.3201836902104078e-08
238,0.3799999999999999,0.3900000000000001,0.0,2.847393588081373e-09
239,0.3900000000000001,0.3999999999999999,0.0,5.569064719703637e-10
240,0.3999999999999999,0.4100000000000002,0.0,9.826465054868362e-11
241,0.4100000000000002,0.4199999999999999,0.0,1.5557754277818514e-11
242,0.4199999999999999,0.4300000000000002,0.0,2.1980914041636984e-12
243,0.4300000000000002,0.43999999999999995,0.0,2.7448375429335884e-13
244,0.43999999999999995,0.4500000000000002,0.0,3.1149957047591366e-14
245,0.4500000000000002,0.4599999999999999,0.0,3.3823219397869442e-15
246,0.4599999999999999,0.4700000000000002,0.0,0.0
247,0.4700000000000002,0.48,0.0,0.0
248,0.48,0.4900000000000002,0.0,0.0
249,0.4900000000000002,0.5,0.0,0.0
250,0.5,0.5100000000000002,0.0,0.0
251,0.5100000000000002,0.52,0.0,0.0
252,0.52,0.5300000000000002,0.0,0.0
253,0.5300000000000002,0.54,0.0,0.0
254,0.54,0.5500000000000003,0.0,0.0
255,0.5500000000000003,0.56,0.0,0.0
256,0.56,0.5699999999999998,0.0,0.0
257,0.5699999999999998,0.5800000000000001,0.0,0.0
258,0.5800000000000001,0.5899999999999999,0.0,0.0
259,0.5899999999999999,0.6000000000000001,0.0,0.0
260,0.6000000000000001,0.6099999999999999,0.0,0.0
261,0.6099999999999999,0.6200000000000001,0.0,0.0
262,0.6200000000000001,0.6299999999999999,0.0,0.0
263,0.6299999999999999,0.6400000000000001,0.0,0.0
264,0.6400000000000001,0.6499999999999999,0.0,0.0
265,0.6499999999999999,0.6600000000000001,0.0,0.0
266,0.6600000000000001,0.6699999999999999,0.0,0.0
267,0.6699999999999999,0.6800000000000002,0.0,0.0
268,0.6800000000000002,0.69,0.0,0.0
269,0.69,0.7000000000000002,0.0,0.0
270,0.7000000000000002,0.71,0.0,0.0
271,0.71,0.7200000000000002,0.0,0.0
272,0.7200000000000002,0.73,0.0,0.0
273,0.73,0.7400000000000002,0.0,0.0
274,0.7400000000000002,0.75,0.0,0.0
275,0.75,0.7600000000000002,0.0,0.0
276,0.7600000000000002,0.77,0.0,0.0
277,0.77,0.7800000000000002,0.0,0.0
278,0.7800000000000002,0.79,0.0,0.0
279,0.79,0.8000000000000003,0.0,0.0
280,0.8000000000000003,0.81,0.0,0.0
281,0.81,0.8199999999999998,0.0,0.0
282,0.8199999999999998,0.8300000000000001,0.0,0.0
283,0.8300000000000001,0.8399999999999999,0.0,0.0
284,0.8399999999999999,0.8500000000000001,0.0,0.0
285,0.8500000000000001,0.8599999999999999,0.0,0.0
286,0.8599999999999999,0.8700000000000001,0.0,0.0
287,0.8700000000000001,0.8799999999999999,0.0,0.0
288,0.8799999999999999,0.8900000000000001,0.0,0.0
289,0.8900000000000001,0.8999999999999999,0.0,0.0
290,0.8999999999999999,0.9100000000000001,0.0,0.0
291,0.9100000000000001,0.9199999999999999,0.0,0.0
292,0.9199999999999999,0.9300000000000002,0.0,0.0
293,0.9300000000000002,0.94,0.0,0.0
294,0.94,0.9500000000000002,0.0,0.0
295,0.9500000000000002,0.96,0.0,0.0
296,0.96,0.9700000000000002,0.0,0.0
297,0.9700000000000002,0.98,0.0,0.0
298,0.98,0.9900000000000002,0.0,0.0
299,0.9900000000000002,1.0,0.0,0.0
300,1.0,1.0100000000000002,0.0,0.0
301,1.0100000000000002,1.02,0.0,0.0
302,1.02,1.0300000000000002,0.0,0.0
303,1.0300000000000002,1.04,0.0,0.0
304,1.04,1.0500000000000003,0.0,0.0
305,1.0500000000000003,1.06,0.0,0.0
306,1.06,1.0700000000000003,0.0,0.0
307,1.0700000000000003,1.08,0.0,0.0
308,1.08,1.0899999999999999,0.0,0.0
309,1.0899999999999999,1.1,0.0,0.0
310,1.1,1.1099999999999999,0.0,0.0
311,1.1099999999999999,1.12,0.0,0.0
312,1.12,1.13,0.0,0.0
313,1.13,1.1400000000000001,0.0,0.0
314,1.1400000000000001,1.15,0.0,0.0
315,1.15,1.1600000000000001,0.0,0.0
316,1.1600000000000001,1.17,0.0,0.0
317,1.17,1.1800000000000002,0.0,0.0
318,1.1800000000000002,1.19,0.0,0.0
319,1.19,1.2000000000000002,0.0,0.0
320,1.2000000000000002,1.21,0.0,0.0
321,1.21,1.2200000000000002,0.0,0.0
322,1.2200000000000002,1.23,0.0,0.0
323,1.23,1.2400000000000002,0.0,0.0
324,1.2400000000000002,1.25,0.0,0.0
325,1.25,1.2600000000000002,0.0,0.0
326,1.2600000000000002,1.27,0.0,0.0
327,1.27,1.2800000000000002,0.0,0.0
328,1.2800000000000002,1.29,0.0,0.0
329,1.29,1.3000000000000003,0.0,0.0
330,1.3000000000000003,1.31,0.0,0.0
331,1.31,1.3200000000000003,0.0,0.0
332,1.3200000000000003,1.33,0.0,0.0
333,1.33,1.3399999999999999,0.0,0.0
334,1.3399999999999999,1.35,0.0,0.0
335,1.35,1.3599999999999999,0.0,0.0
336,1.3599999999999999,1.37,0.0,0.0
337,1.37,1.38,0.0,0.0
338,1.38,1.3900000000000001,0.0,0.0
339,1.3900000000000001,1.4,0.0,0.0
340,1.4,1.4100000000000001,0.0,0.0
341,1.4100000000000001,1.42,0.0,0.0
342,1.42,1.4300000000000002,0.0,0.0
343,1.4300000000000002,1.44,0.0,0.0
344,1.44,1.4500000000000002,0.0,0.0
345,1.4500000000000002,1.46,0.0,0.0
346,1.46,1.4700000000000002,0.0,0.0
347,1.4700000000000002,1.48,0.0,0.0
348,1.48,1.4900000000000002,0.0,0.0
349,1.4900000000000002,1.5,0.0,0.0
350,1.5,1.5100000000000002,0.0,0.0
351,1.5100000000000002,1.52,0.0,0.0
352,1.52,1.5300000000000002,0.0,0.0
353,1.5300000000000002,1.54,0.0,0.0
354,1.54,1.5500000000000003,0.0,0.0
355,1.5500000000000003,1.56,0.0,0.0
356,1.56,1.5700000000000003,0.0,0.0
357,1.5700000000000003,1.58,0.0,0.0
358,1.58,1.5899999999999999,0.0,0.0
359,1.5899999999999999,1.6,0.0,0.0
360,1.6,1.6099999999999999,0.0,0.0
361,1.6099999999999999,1.62,0.0,0.0
362,1.62,1.63,0.0,0.0
363,1.63,1.6400000000000001,0.0,0.0
364,1.6400000000000001,1.65,0.0,0.0
365,1.65,1.6600000000000001,0.0,0.0
366,1.6600000000000001,1.67,0.0,0.0
367,1.67,1.6800000000000002,0.0,0.0
368,1.6800000000000002,1.69,0.0,0.0
369,1.69,1.7000000000000002,0.0,0.0
370,1.7000000000000002,1.71,0.0,0.0
371,1.71,1.7200000000000002,0.0,0.0
372,1.7200000000000002,1.73,0.0,0.0
373,1.73,1.7400000000000002,0.0,0.0
374,1.7400000000000002,1.75,0.0,0.0
375,1.75,1.7600000000000002,0.0,0.0
376,1.7600000000000002,1.77,0.0,0.0
377,1.77,1.7800000000000002,0.0,0.0
378,1.7800000000000002,1.79,0.0,0.0
379,1.79,1.8000000000000003,0.0,0.0
380,1.8000000000000003,1.81,0.0,0.0
381,1.81,1.8200000000000003,0.0,0.0
382,1.8200000000000003,1.83,0.0,0.0
383,1.83,1.8399999999999999,0.0,0.0
384,1.8399999999999999,1.85,0.0,0.0
385,1.85,1.8599999999999999,0.0,0.0
386,1.8599999999999999,1.87,0.0,0.0
387,1.87,1.88,0.0,0.0
388,1.88,1.8900000000000001,0.0,0.0
389,1.8900000000000001,1.9,0.0,0.0
390,1.9,1.9100000000000001,0.0,0.0
391,1.9100000000000001,1.92,0.0,0.0
392,1.92,1.9300000000000002,0.0,0.0
393,1.9300000000000002,1.94,0.0,0.0
394,1.94,1.9500000000000002,0.0,0.0
395,1.9500000000000002,1.96,0.0,0.0
396,1.96,1.9700000000000002,0.0,0.0
397,1.9700000000000002,1.98,0.0,0.0
398,1.98,1.9900000000000002,0.0,0.0
399,1.9900000000000002,2.0,0.0,0.0
